quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-C5-20150810,"[1358010, 1360269, 1361338, 1362485, 1390793, 1390802, 1391331, 1391881, 1392608, 1393318, 1394641, 1395807, 1395868, 1395870, 1395990, 1396185, 1396733, 1396857, 1396869, 1400181, 1519650, 1550275, 1743536]","[1358010, 1388913, 1391331, 1393245, 1394366, 1394641, 1395990, 1396869, 1742052]","[1358010, 1362453, 1394641, 1395990, 1396869, 1742052]","[1396869, 1391881, 1360269, 1362453, 1395990, 1395868, 1395870, 1519650, 1393318, 1743536, 1362485, 1358010, 1361338, 1394366, 1550275, 1390793, 1394641, 1390802, 1396185, 1393245, 1395807, 1392608, 1391331, 1742052, 1388913, 1400181, 1396857, 1396733]"
CBN-PdlC-C5-20150831,"[1390793, 1519650]","[1390793, 1391120, 1519650]","[1391120, 1519650]","[1391120, 1390793, 1519650]"
CBN-PdlC-C5-20160705,"[1361389, 1390793]",[1390793],[1390793],"[1390793, 1361389]"
CBN-PdlC-C5-20160726,"[1359511, 1425936, 1427744]","[1392626, 1427744]",[1392626],"[1425936, 1427744, 1392626, 1359511]"
CBN-PdlC-C5-20170816,"[1359511, 1363741, 1396857, 1396869]","[1357317, 1359511, 1359531, 1396253, 1396869, 1426085, 1495503, 1741834]","[1357317, 1359511, 1392626, 1743971]","[1396253, 1743971, 1357317, 1396869, 1426085, 1741834, 1359531, 1495503, 1392626, 1359511, 1396857, 1363741]"
CBN-PdlC-C5-20170906,"[1390802, 1390874, 1390898, 1391331, 1393824, 1395937, 1397043, 1397513, 1398569, 1495503, 1741706]","[1391891, 1397513, 1495503, 1741706]","[1361708, 1393824, 1495503]","[1393824, 1395937, 1391331, 1397513, 1398569, 1741706, 1361708, 1495503, 1390802, 1390898, 1397043, 1391891, 1390874]"
CBN-PdlC-C5-20180723,"[1391331, 1393200, 1395807, 1397043, 1397046]","[1391331, 1392407, 1393200, 1395807, 1396185, 1396869, 1397046, 1742052]","[1391331, 1392407, 1392553, 1393200, 1394641, 1395807, 1396185, 1396869, 1397046, 1418211, 1742052]","[1391331, 1742052, 1396869, 1418211, 1392553, 1393200, 1394641, 1397043, 1397046, 1392407, 1396185, 1395807]"
CBN-PdlC-C5-20180815,"[1358010, 1391331, 1741601]","[1356356, 1358010, 1362453, 1391331, 1393245, 1394366]","[1356356, 1358010, 1362453, 1393245, 1394366, 1722501, 1741601]","[1741601, 1391331, 1356356, 1722501, 1362453, 1358010, 1393245, 1394366]"
CBN-PdlC-C5-20180905,"[1359511, 1363741]",[1359511],[1359511],"[1363741, 1359511]"
CBN-PdlC-C5-20190701,"[1356424, 1360981, 1361382, 1363543, 1363741, 1391491, 1396107, 1402995, 1743465, 1743913, 1744190, 1744542]","[1355992, 1363741, 1395974, 1737655, 1743913]","[1357988, 1363741, 1390846, 1737655, 1743221]","[1391491, 1357988, 1390846, 1361382, 1395974, 1356424, 1743465, 1743913, 1396107, 1744542, 1737655, 1402995, 1360981, 1743221, 1363543, 1355992, 1363741, 1744190]"
CBN-PdlC-C5-20190722,[1363741],"[1360269, 1362228, 1363741, 1395807, 1396733, 1396857, 1397046, 1742052]","[1360269, 1363741, 1397046]","[1742052, 1363741, 1360269, 1362228, 1397046, 1396857, 1396733, 1395807]"
CBN-PdlC-C5-20190812,"[1363741, 1741564, 1741706]","[1363741, 1741706]","[1363741, 1396253, 1741564, 1741706]","[1741706, 1741564, 1363741, 1396253]"
CBN-PdlC-C5-20190909,"[1363741, 1395807]","[1363741, 1390802, 1391309, 1394366, 1395807, 1741706]","[1359511, 1361079, 1392626, 1395807]","[1741706, 1391309, 1390802, 1392626, 1359511, 1361079, 1363741, 1394366, 1395807]"
CBN-PdlC-C5-20200722,"[1363741, 1396869, 1519650]",[1396869],"[1363741, 1392626, 1396869]","[1519650, 1392626, 1363741, 1396869]"
CBN-PdlC-C5-20200812,"[1358010, 1373840, 1390639, 1390793, 1393314, 1394366, 1394641, 1395868, 1396185, 1396857, 1396869, 1397043, 1512231, 1519650, 1741706, 1742052]","[1391120, 1393245, 1396869, 1396974, 1400121, 1742052]","[1393245, 1396869]","[1396869, 1741706, 1373840, 1391120, 1395868, 1393314, 1519650, 1512231, 1390639, 1397043, 1400121, 1358010, 1394366, 1390793, 1394641, 1396185, 1393245, 1742052, 1396974, 1396857]"
CBN-PdlC-C6-20130807,"[1361079, 1363741, 1390846, 1396869, 1478563, 1741706]","[1361079, 1362228, 1363741, 1390846, 1396857, 1396869, 1741564]","[1361079, 1363741, 1388766, 1390846, 1396869, 1741564, 1741624, 1741706, 1743971]","[1388766, 1478563, 1743971, 1396869, 1741706, 1362228, 1361079, 1741624, 1396857, 1741564, 1363741, 1390846]"
CBN-PdlC-C6-20130903,"[1393939, 1395990, 1396857, 1396869]","[1396185, 1396857, 1396869]","[1395990, 1396717, 1396857, 1396869]","[1396869, 1396185, 1396717, 1393939, 1395990, 1396857]"
CBN-PdlC-C6-20140721,"[1359511, 1361382, 1363741, 1390793, 1390846]","[1363741, 1390846]",[1363741],"[1361382, 1390793, 1359511, 1363741, 1390846]"
CBN-PdlC-C6-20140811,"[1396733, 1396857]","[1357317, 1359528, 1360312, 1360872, 1363872, 1390659, 1391313, 1392608, 1395807, 1396857, 1400096, 1413421]","[1357317, 1395807]","[1363872, 1392608, 1400096, 1390659, 1357317, 1359528, 1360872, 1413421, 1391313, 1360312, 1396857, 1396733, 1395807]"
CBN-PdlC-C6-20140901,[1396857],[1396857],[1396857],[1396857]
CBN-PdlC-C6-20150701,"[1361382, 1363741]","[1361382, 1363741, 1393314]","[1363741, 1393314]","[1393314, 1363741, 1361382]"
CBN-PdlC-C6-20150720,"[1363741, 1396857]","[1363741, 1393824, 1519650]",[1393824],"[1393824, 1396857, 1519650, 1363741]"
CBN-PdlC-C6-20150810,[1396857],"[1396857, 1396869, 1519650]","[1396857, 1396869, 1519650, 1742052]","[1396857, 1519650, 1742052, 1396869]"
CBN-PdlC-C6-20150831,"[1390793, 1390821, 1390874, 1519650]","[1390793, 1519650, 1622908]","[1390793, 1390802, 1391120, 1396857, 1397468, 1519650]","[1519650, 1397468, 1390821, 1390793, 1391120, 1390802, 1396857, 1390874, 1622908]"
CBN-PdlC-C6-20160705,"[1390793, 1390846]","[1359511, 1362348, 1390793, 1394360, 1396417, 1397535]","[1363741, 1397535]","[1396417, 1390793, 1362348, 1359511, 1394360, 1363741, 1390846, 1397535]"
CBN-PdlC-C6-20160726,"[1363741, 1396869, 1427744]","[1363741, 1391309, 1392626, 1396857, 1396869]",[1392626],"[1427744, 1396869, 1391309, 1392626, 1396857, 1363741]"
CBN-PdlC-C6-20170816,"[1359511, 1390898, 1391309, 1392626, 1651162]","[1357317, 1390898, 1392626, 1743971]","[1357317, 1392626]","[1743971, 1357317, 1391309, 1390898, 1392626, 1359511, 1651162]"
CBN-PdlC-C6-20170906,[1390898],"[1360471, 1390898, 1393945, 1495503, 1741564]","[1388766, 1495503]","[1495503, 1390898, 1360471, 1393945, 1741564, 1388766]"
CBN-PdlC-C6-20180723,"[1391331, 1396097, 1396185, 1396869]",[1396869],"[1396097, 1396869]","[1396097, 1391331, 1396185, 1396869]"
CBN-PdlC-C6-20180815,"[1373840, 1395990, 1396869, 1741600]","[1363741, 1389815, 1622908, 1741600, 1741601]","[1356834, 1388913, 1393245]","[1741600, 1741601, 1356834, 1393245, 1396869, 1373840, 1388913, 1395990, 1389815, 1622908, 1363741]"
CBN-PdlC-C6-20180905,"[1359511, 1389815]",[1359511],[1359511],"[1389815, 1359511]"
CBN-PdlC-C6-20190701,"[1357427, 1363741, 1390887, 1391148, 1391503, 1393771, 1722407, 1741600]","[1390887, 1391503, 1394613]","[1355992, 1390887, 1502503, 1741600]","[1741600, 1390887, 1722407, 1502503, 1393771, 1391148, 1391503, 1357427, 1394613, 1355992, 1363741]"
CBN-PdlC-C6-20190722,"[1359511, 1363421, 1363630, 1363741, 1388766, 1393200, 1396857, 1396869, 1425990, 1622908, 1738592, 1738627, 1741880]","[1362228, 1363741, 1392626, 1393200, 1396869]","[1357317, 1392626]","[1363421, 1738592, 1738627, 1396869, 1425990, 1357317, 1363630, 1393200, 1392626, 1362228, 1359511, 1741880, 1396857, 1622908, 1363741, 1388766]"
CBN-PdlC-C6-20190812,"[1359511, 1363741]",[1363741],"[1359511, 1363741, 1396857, 1738592, 1741706]","[1738592, 1741706, 1359511, 1396857, 1363741]"
CBN-PdlC-C6-20190909,"[1359511, 1391309]","[1357317, 1359511, 1391309, 1392626]","[1359511, 1359835, 1391309, 1392626]","[1357317, 1391309, 1392626, 1359511, 1359835]"
CBN-PdlC-C6-20200722,"[1363741, 1396869]","[1363741, 1396869]",[1363741],"[1363741, 1396869]"
CBN-PdlC-C6-20200812,"[1396857, 1396869]",[1396869],"[1395049, 1395868, 1396869]","[1395049, 1396857, 1395868, 1396869]"
CBN-PdlC-D1-20130807,"[1392767, 1741706]","[1392767, 1741706]","[1360205, 1741706]","[1741706, 1360205, 1392767]"
CBN-PdlC-D1-20130903,[1741706],"[1389815, 1390690, 1395807, 1396869, 1741706, 1743536]","[1356589, 1360269, 1389329, 1395807, 1396869, 1741706]","[1390690, 1396869, 1741706, 1356589, 1360269, 1743536, 1389329, 1389815, 1395807]"
CBN-PdlC-D1-20140721,"[1359511, 1363741, 1390846]","[1359511, 1363741]","[1356564, 1359511, 1363741, 1390532, 1397535]","[1390532, 1356564, 1359511, 1363741, 1390846, 1397535]"
CBN-PdlC-D1-20140811,"[1363741, 1395807, 1396253, 1396857, 1396869, 1741706]","[1359511, 1363741, 1394366, 1395807, 1396253, 1396869]",[1395807],"[1396869, 1363741, 1741706, 1359511, 1396857, 1396253, 1394366, 1395807]"
CBN-PdlC-D1-20140901,"[1360215, 1391161, 1391331, 1392662, 1392767, 1393225, 1393245, 1393939, 1395718, 1395990, 1396253, 1396733, 1398644, 1410243, 1411089, 1478563, 1622908, 1741706, 1743924]","[1361079, 1393245, 1396869, 1478563, 1622908, 1741706]","[1390802, 1395807, 1396253, 1396869, 1622908, 1741706]","[1396869, 1395718, 1741706, 1411089, 1393939, 1392662, 1395990, 1396253, 1478563, 1743924, 1361079, 1391161, 1410243, 1393225, 1390802, 1360215, 1393245, 1395807, 1391331, 1398644, 1622908, 1396733, 1392767]"
CBN-PdlC-D1-20150701,"[1357928, 1359511, 1363476, 1363741, 1390846, 1393549, 1394502, 1394838, 1396253, 1397524, 1400110, 1720959, 1741805]","[1358627, 1363741, 1396253]","[1363741, 1396253, 1396955, 1397535]","[1396253, 1358627, 1394502, 1357928, 1393549, 1400110, 1741805, 1363476, 1397524, 1394838, 1359511, 1397535, 1396955, 1363741, 1390846, 1720959]"
CBN-PdlC-D1-20150720,"[1394999, 1397528, 1491707, 1697384, 1741706]","[1359511, 1360501, 1397528, 1741706]","[1396253, 1741706]","[1697384, 1359511, 1741706, 1360501, 1394999, 1397528, 1491707, 1396253]"
CBN-PdlC-D1-20150810,"[1356589, 1357314, 1357317, 1362228, 1363741, 1364024, 1391313, 1392626, 1394540, 1394789, 1396253, 1398569, 1489036, 1512231, 1622901, 1622908, 1741706, 1742030]","[1356589, 1363741, 1396253, 1481537, 1622914, 1741706]","[1356589, 1391331, 1392626, 1396253, 1418211, 1622901, 1721018, 1741706]","[1357314, 1622914, 1357317, 1741706, 1489036, 1396253, 1363741, 1512231, 1398569, 1356589, 1362228, 1364024, 1721018, 1481537, 1742030, 1391313, 1391331, 1418211, 1394789, 1394540, 1392626, 1622901, 1622908]"
CBN-PdlC-D1-20150831,[1741706],"[1389329, 1394641, 1395807, 1396869, 1519650, 1741706]","[1389329, 1391120, 1391331, 1394641, 1395807, 1396869, 1425936, 1622895, 1622908, 1741706, 1742052, 1742053, 1743971]","[1519650, 1391331, 1742052, 1396869, 1742053, 1743971, 1741706, 1622895, 1391120, 1389329, 1394641, 1425936, 1622908, 1395807]"
CBN-PdlC-D1-20160705,"[1359511, 1363741, 1394360, 1396094, 1397528]","[1359511, 1396094, 1398824, 1609716]","[1359511, 1396094]","[1398824, 1397528, 1609716, 1359511, 1394360, 1363741, 1396094]"
CBN-PdlC-D1-20160726,"[1363741, 1741706]","[1363741, 1741706]","[1359511, 1363741, 1396857, 1741706]","[1396857, 1741706, 1363741, 1359511]"
CBN-PdlC-D1-20170816,[1741706],"[1359511, 1361079, 1363741, 1395807, 1396733, 1651162, 1741706]","[1358379, 1359511, 1361079, 1389329, 1390846, 1390898, 1391847, 1392662, 1394641, 1395807, 1397524, 1622908, 1741706, 1743971]","[1743971, 1391847, 1359511, 1741706, 1358379, 1396733, 1389329, 1390898, 1394641, 1397524, 1392662, 1361079, 1651162, 1622908, 1363741, 1390846, 1395807]"
CBN-PdlC-D1-20170906,"[1357317, 1358176, 1361708, 1363421, 1389329, 1391646, 1393224, 1394999, 1706074, 1719822, 1741706]","[1358176, 1363421, 1389329, 1394999, 1741706]","[1363421, 1389329, 1396253, 1743971]","[1358176, 1396253, 1743971, 1357317, 1393224, 1741706, 1361708, 1719822, 1389329, 1394999, 1706074, 1363421, 1391646]"
CBN-PdlC-D1-20180723,[1396869],[1396869],"[1396869, 1397046, 1414270]","[1414270, 1396869, 1397046]"
CBN-PdlC-D1-20180815,"[1389815, 1395807, 1396869, 1396970]","[1355992, 1363741, 1396253, 1396471, 1396869, 1397528, 1400110, 1414270, 1492664, 1622908, 1701831, 1743397, 1743924]","[1396253, 1396869, 1400110, 1622908]","[1396253, 1396869, 1743397, 1701831, 1396970, 1396471, 1400110, 1492664, 1397528, 1743924, 1389815, 1355992, 1622908, 1363741, 1414270, 1395807]"
CBN-PdlC-D1-20180905,"[1359511, 1390846, 1394360, 1396253, 1427744, 1743971]","[1359511, 1396253, 1743971]","[1359511, 1396253, 1743971]","[1427744, 1743971, 1359511, 1394360, 1396253, 1390846]"
CBN-PdlC-D1-20190701,"[1357130, 1357575, 1357928, 1358553, 1362232, 1362827, 1389329, 1390846, 1393549, 1396253, 1398824, 1449488, 1649856, 1694379, 1720975, 1722407, 1743377, 1743913, 1744194]","[1357928, 1390846, 1391503, 1398824, 1449488]","[1357928, 1449488, 1737655]","[1357575, 1362827, 1393549, 1720975, 1449488, 1389329, 1743377, 1391503, 1396253, 1722407, 1398824, 1743913, 1694379, 1737655, 1362232, 1649856, 1744194, 1357130, 1358553, 1357928, 1390846]"
CBN-PdlC-D1-20190722,"[1363741, 1395807, 1396253, 1396869, 1397528, 1519650]","[1363741, 1395807, 1396869]","[1395807, 1396253, 1396869]","[1519650, 1396869, 1363741, 1397528, 1396253, 1395807]"
CBN-PdlC-D1-20190812,"[1363741, 1741706]","[1359511, 1361079, 1363741, 1390898, 1741706]","[1359511, 1361079, 1390898, 1396253, 1502503, 1741706]","[1396253, 1502503, 1359511, 1741706, 1390898, 1361079, 1363741]"
CBN-PdlC-D1-20190909,"[1359511, 1395807, 1622895]","[1360380, 1390846, 1390874, 1395807, 1395870, 1519650, 1622895, 1622914, 1741706]","[1391331, 1395807, 1395990, 1622895]","[1519650, 1622914, 1391331, 1741706, 1622895, 1395990, 1359511, 1390874, 1395870, 1360380, 1390846, 1395807]"
CBN-PdlC-D1-20200722,"[1363741, 1390659, 1391313, 1392662, 1394540, 1395807, 1396253, 1396471, 1396733, 1396869, 1397500, 1397528, 1489036, 1622908, 1741706]","[1395807, 1396253, 1396471, 1396869, 1397535, 1622908]","[1361079, 1362228, 1363741, 1388766, 1392662, 1395807, 1396253, 1396869, 1397046, 1622908, 1743397]","[1397500, 1396869, 1741706, 1489036, 1392662, 1397528, 1396253, 1363741, 1397535, 1743397, 1362228, 1397046, 1361079, 1390659, 1391313, 1388766, 1395807, 1394540, 1396471, 1622908, 1396733]"
CBN-PdlC-D1-20200812,"[1361347, 1361562, 1363741, 1390846, 1391120, 1393314, 1393824, 1395990, 1396253, 1396471, 1396733, 1396867, 1396869, 1425936, 1622908, 1651162, 1697384, 1701831]","[1363741, 1396471, 1396869, 1622908, 1722407, 1741706]","[1359511, 1361347, 1390690, 1394641, 1394908, 1395807, 1395990, 1396253, 1396869, 1512231, 1622901, 1622908, 1721729]","[1721729, 1396867, 1396869, 1741706, 1391120, 1425936, 1395990, 1359511, 1361562, 1396253, 1363741, 1393824, 1393314, 1722407, 1512231, 1361347, 1701831, 1394641, 1651162, 1394908, 1395807, 1390690, 1697384, 1622901, 1396471, 1622908, 1396733, 1390846]"
CBN-PdlC-D2-20130807,"[1361617, 1362066, 1363274, 1395111, 1396471, 1396733, 1396737, 1741706]","[1362066, 1741706]","[1356399, 1362066, 1388915, 1393619, 1396471, 1396780, 1397535, 1722437]","[1396737, 1722437, 1395111, 1363274, 1741706, 1396780, 1356399, 1361617, 1362066, 1388915, 1393619, 1396471, 1396733, 1397535]"
CBN-PdlC-D2-20130903,"[1360591, 1389815, 1390793, 1412857]","[1394641, 1412857, 1742052]","[1391331, 1394641, 1396869, 1412857, 1742052]","[1391331, 1742052, 1396869, 1390793, 1360591, 1394641, 1389815, 1412857]"
CBN-PdlC-D2-20140721,"[1363741, 1390846]","[1357577, 1363741, 1390846]","[1355992, 1357577, 1359511, 1360563, 1361079, 1363741, 1390846, 1396869, 1397535, 1478563]","[1478563, 1396869, 1357577, 1360563, 1359511, 1355992, 1361079, 1363741, 1390846, 1397535]"
CBN-PdlC-D2-20140811,"[1357608, 1359452, 1359511, 1361284, 1361382, 1363056, 1363741, 1390793, 1393619, 1393939, 1394359, 1394641, 1396869, 1397942, 1400181, 1412857, 1646497, 1742052]","[1357608, 1361284, 1363226, 1363741, 1364049, 1390972, 1391869, 1393314, 1393619, 1393824, 1396253, 1397942, 1412857, 1413349, 1609772, 1647187, 1742052]","[1392059, 1394643, 1396253, 1412857, 1742052]","[1361284, 1396869, 1393939, 1359511, 1363226, 1363741, 1396253, 1393824, 1646497, 1393314, 1357608, 1609772, 1397942, 1394359, 1392059, 1390793, 1394641, 1364049, 1393619, 1647187, 1394643, 1359452, 1742052, 1413349, 1361382, 1363056, 1400181, 1412857, 1390972, 1391869]"
CBN-PdlC-D2-20140901,"[1390793, 1390846, 1391331, 1392241, 1394641, 1396869, 1412857, 1742052]","[1390793, 1391331, 1394641, 1742052]","[1391331, 1394641, 1742052]","[1391331, 1742052, 1396869, 1390793, 1394641, 1392241, 1412857, 1390846]"
CBN-PdlC-D2-20150720,"[1359511, 1363550, 1363741, 1391092, 1393810, 1394641, 1396253, 1396417, 1396869, 1398824, 1412857, 1419225, 1512231, 1609716, 1646497, 1741833, 1742052, 1743646, 1744190]","[1359511, 1361079, 1361514, 1390846, 1391092, 1394641, 1396253, 1396417, 1396869, 1412857, 1418380, 1478563, 1741706]","[1359511, 1361079, 1391092, 1396253, 1396869, 1398824, 1412857]","[1396869, 1741833, 1741706, 1418380, 1393810, 1359511, 1396253, 1743646, 1363741, 1646497, 1478563, 1512231, 1398824, 1361079, 1744190, 1396417, 1394641, 1419225, 1363550, 1742052, 1361514, 1391092, 1609716, 1412857, 1390846]"
CBN-PdlC-D2-20150810,"[1358463, 1359506, 1360782, 1361255, 1362228, 1363550, 1396253, 1396307, 1400181, 1471017, 1622901, 1646238, 1651363, 1706074, 1741624, 1743645]","[1357608, 1358463, 1361255, 1363550, 1412857, 1425936, 1622901, 1721729]","[1360563, 1361255, 1391331, 1392626, 1394416, 1394641, 1396253, 1400181, 1412857, 1622901, 1738641]","[1721729, 1360782, 1425936, 1738641, 1359506, 1743645, 1646238, 1396253, 1651363, 1357608, 1471017, 1360563, 1362228, 1741624, 1394641, 1396307, 1706074, 1363550, 1391331, 1361255, 1394416, 1392626, 1400181, 1622901, 1412857, 1358463]"
CBN-PdlC-D2-20150831,"[1394641, 1396253, 1622901, 1742052, 1742053]","[1394641, 1742052]","[1394641, 1742052]","[1742052, 1742053, 1394641, 1622901, 1396253]"
CBN-PdlC-D2-20160705,"[1356370, 1361389, 1363550, 1363741, 1390641, 1390846, 1394360, 1394655, 1395990, 1396417, 1396737, 1398824, 1402995, 1426085, 1437044, 1478563, 1742180]","[1361389, 1363741, 1390846, 1398824, 1478563]","[1359511, 1363741, 1390846, 1397535, 1398824, 1478563, 1742180]","[1396737, 1395990, 1359511, 1363741, 1397535, 1478563, 1426085, 1398824, 1390641, 1394360, 1396417, 1356370, 1363550, 1394655, 1742180, 1361389, 1402995, 1437044, 1390846]"
CBN-PdlC-D2-20160726,"[1363550, 1398824, 1402995, 1651162, 1736442]","[1398824, 1736442]","[1359511, 1398824]","[1736442, 1398824, 1402995, 1359511, 1651162, 1363550]"
CBN-PdlC-D2-20170816,"[1359511, 1361389, 1390793, 1390874, 1390904]","[1390793, 1394641, 1742052, 1742053]",[1394641],"[1742052, 1742053, 1390793, 1361389, 1394641, 1359511, 1390904, 1390874]"
CBN-PdlC-D2-20170906,"[1357317, 1359444, 1360443, 1363550, 1390793, 1394360, 1394643, 1394866, 1396057, 1651162, 1706074, 1741706]","[1361389, 1390793, 1394643, 1398824, 1706074]",[1398824],"[1357317, 1706074, 1398824, 1390793, 1741706, 1361389, 1394866, 1394643, 1359444, 1394360, 1396057, 1651162, 1360443, 1363550]"
CBN-PdlC-D2-20180723,"[1363741, 1396253, 1397524]","[1363741, 1391331, 1396253, 1396869, 1397524]","[1391331, 1394908, 1396253, 1396869, 1412857]","[1391331, 1396869, 1363741, 1397524, 1412857, 1394908, 1396253]"
CBN-PdlC-D2-20180815,"[1360070, 1360748, 1361389, 1390793, 1395990, 1396253, 1402995, 1646497, 1741601]","[1390793, 1390846, 1396869, 1622908, 1741601]","[1391331, 1396253, 1396869, 1412857, 1512231, 1741601]","[1646497, 1741601, 1391331, 1396869, 1360070, 1512231, 1390793, 1360748, 1361389, 1402995, 1395990, 1412857, 1622908, 1396253, 1390846]"
CBN-PdlC-D2-20180905,"[1359511, 1361389, 1363741, 1388766, 1390793, 1390846, 1390874, 1390898, 1393824, 1394336, 1394866, 1396417, 1396869, 1412857, 1646497, 1651162, 1701831, 1722407, 1722444, 1741706, 1742052]","[1359511, 1363550, 1390846, 1390898, 1396869]","[1359511, 1412857]","[1396869, 1741706, 1359511, 1390874, 1363741, 1393824, 1394336, 1646497, 1722407, 1390898, 1394866, 1396417, 1701831, 1390793, 1722444, 1651162, 1388766, 1363550, 1742052, 1361389, 1412857, 1390846]"
CBN-PdlC-D2-20190701,"[1361382, 1362827, 1390532, 1390846, 1394663, 1396107, 1398824, 1424208, 1424250, 1664563, 1722437, 1741600, 1742180]",[1398824],"[1356042, 1356370, 1357095, 1359336, 1361528, 1363741, 1388915, 1390887, 1391426, 1391494, 1392129, 1393357, 1393419, 1394597, 1398824, 1419225, 1424208, 1453560, 1744311]","[1392129, 1391494, 1356042, 1362827, 1396107, 1393419, 1363741, 1741600, 1394597, 1357095, 1398824, 1390887, 1664563, 1744311, 1391426, 1390532, 1722437, 1453560, 1393357, 1424208, 1356370, 1419225, 1742180, 1361382, 1394663, 1359336, 1388915, 1361528, 1424250, 1390846]"
CBN-PdlC-D2-20190722,"[1363741, 1391313, 1396253, 1396869, 1412857, 1622901, 1646497, 1741880]","[1363741, 1391313, 1394641, 1396253, 1396471, 1396869, 1398816, 1412857, 1646497, 1742052]","[1363741, 1394641, 1394908, 1396869, 1412857]","[1398816, 1646497, 1742052, 1396869, 1363741, 1391313, 1394641, 1622901, 1396471, 1741880, 1412857, 1394908, 1396253]"
CBN-PdlC-D2-20190812,"[1357608, 1359511, 1359853, 1361389, 1362331, 1363550, 1363741, 1390764, 1390846, 1392621, 1392662, 1393824, 1396253, 1396869, 1400110, 1412857, 1653859, 1701831, 1741564, 1741706, 1742052]","[1390764, 1398824]","[1398824, 1742052]","[1396869, 1741706, 1392662, 1359511, 1362331, 1396253, 1363741, 1393824, 1357608, 1398824, 1390764, 1400110, 1701831, 1363550, 1653859, 1742052, 1361389, 1359853, 1392621, 1412857, 1741564, 1390846]"
CBN-PdlC-D2-20190909,"[1390874, 1391313, 1391331, 1394866, 1412857]",[1391331],"[1391331, 1412857, 1741706]","[1391331, 1741706, 1391313, 1394866, 1412857, 1390874]"
CBN-PdlC-D2-20200722,"[1363741, 1390846, 1393824, 1394908, 1397524, 1397528, 1397535, 1412857, 1519650, 1622901, 1622914, 1646497, 1738641, 1742052, 1743971]","[1391313, 1393824, 1394641, 1394908, 1396869, 1742052]","[1394641, 1742052]","[1393824, 1646497, 1519650, 1622914, 1742052, 1743971, 1396869, 1738641, 1391313, 1394641, 1397524, 1622901, 1397528, 1412857, 1394908, 1363741, 1390846, 1397535]"
CBN-PdlC-D2-20200812,"[1362228, 1363741, 1391331, 1394641, 1397528, 1412857, 1742053]","[1394641, 1396869, 1412857]","[1394641, 1412857, 1742052]","[1391331, 1742052, 1742053, 1396869, 1394641, 1362228, 1397528, 1412857, 1363741]"
CBN-PdlC-D3-20130807,[1741706],"[1478563, 1647170, 1741706]","[1647170, 1741706]","[1741706, 1478563, 1647170]"
CBN-PdlC-D3-20130903,"[1358010, 1358463, 1360591, 1396869, 1519650, 1647187]",[1647187],[1647187],"[1519650, 1396869, 1360591, 1647187, 1358010, 1358463]"
CBN-PdlC-D3-20140721,"[1359511, 1363741, 1390793, 1393314, 1394589, 1396471, 1418211, 1426085, 1493740, 1519650, 1701831, 1742115, 1743971]","[1355992, 1359511, 1363741, 1396869, 1397046, 1397524, 1397535, 1418211, 1478563, 1492664]","[1355992, 1357687, 1360563, 1361389, 1363741, 1388915, 1390846, 1392193, 1394336, 1396869, 1397046, 1397535, 1414270, 1418211, 1492664, 1647187]","[1396869, 1357687, 1397524, 1359511, 1414270, 1394589, 1363741, 1397535, 1394336, 1393314, 1519650, 1742115, 1426085, 1478563, 1360563, 1397046, 1492664, 1392193, 1701831, 1390793, 1647187, 1355992, 1418211, 1743971, 1493740, 1361389, 1388915, 1396471, 1390846]"
CBN-PdlC-D3-20140811,"[1356857, 1358463, 1389593, 1390793, 1396408, 1397461, 1400181, 1413349]","[1356857, 1358463, 1413349]",[1413349],"[1413349, 1390793, 1397461, 1400181, 1396408, 1356857, 1389593, 1358463]"
CBN-PdlC-D3-20140901,[1396869],"[1361079, 1392662, 1393946, 1396869, 1478563, 1701831, 1722444]","[1361079, 1390846, 1392662, 1393946, 1396869]","[1478563, 1396869, 1701831, 1722444, 1392662, 1361079, 1393946, 1390846]"
CBN-PdlC-D3-20150701,[1363741],"[1355992, 1363741, 1390793, 1396417, 1396869, 1701831]","[1355992, 1358925, 1361079, 1363741, 1391331, 1393946, 1396869, 1397046, 1397535, 1722444, 1743397]","[1396417, 1391331, 1396869, 1743397, 1701831, 1390793, 1722444, 1358925, 1397046, 1361079, 1355992, 1393946, 1363741, 1397535]"
CBN-PdlC-D3-20150720,"[1358463, 1359511, 1359531, 1359665, 1361077, 1390846, 1390851, 1396408, 1396441, 1396857, 1399620, 1413349, 1549015, 1647170, 1647175, 1647187, 1651162, 1741813, 1743635]","[1357314, 1357317, 1357448, 1357608, 1358463, 1359506, 1359511, 1359665, 1359952, 1359995, 1361077, 1363499, 1390793, 1390880, 1391692, 1392534, 1392535, 1394289, 1394540, 1396408, 1396441, 1398824, 1403109, 1412857, 1413349, 1519650, 1549015, 1647170, 1647187, 1651162, 1737545, 1738592, 1741626, 1741813]","[1358463, 1359511, 1361062, 1390793, 1423209, 1738592, 1743971]","[1357314, 1390851, 1357317, 1357448, 1359506, 1743635, 1392534, 1359511, 1392535, 1390880, 1519650, 1361062, 1357608, 1398824, 1359531, 1363499, 1359665, 1361077, 1396408, 1741626, 1647170, 1399620, 1647175, 1390793, 1737545, 1391692, 1359952, 1647187, 1412857, 1549015, 1396441, 1651162, 1738592, 1743971, 1413349, 1403109, 1423209, 1394540, 1394289, 1741813, 1396857, 1359995, 1390846, 1358463]"
